ALGORITHM, GESTURE, # OF SELECTED SENSORS, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Turn, AccGyrRotVecMagField, 8, 0.99, 0.96, 41, 634, 633, 1, 3, 38, 0.00, 0.07, 0.07
RF-501, Turn, AccGyrRotVecMagField, 9, 0.99, 0.96, 50, 625, 625, 0, 4, 46, 0.00, 0.08, 0.07
RF-501, Turn, AccGyrRotVecMagField, 10, 1.00, 0.97, 32, 643, 642, 1, 2, 30, 0.00, 0.06, 0.06
RF-501, Turn, AccGyrRotVecMagField, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, AccGyrRotVecMagField, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, AccGyrRotVecMagField, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, AccGyrRotVecMagField, 14, 1.00, 0.97, 58, 617, 617, 0, 3, 55, 0.00, 0.05, 0.05
RF-501, Turn, AccGyrRotVecMagField, 15, 1.00, 0.99, 38, 637, 637, 0, 1, 37, 0.00, 0.03, 0.03
RF-501, Square, AccGyrRotVecMagField, 1, 0.99, 0.97, 63, 753, 744, 9, 3, 60, 0.01, 0.05, 0.05
RF-501, Square, AccGyrRotVecMagField, 2, 1.00, 1.00, 58, 758, 757, 1, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 3, 1.00, 0.98, 67, 749, 749, 0, 3, 64, 0.00, 0.04, 0.04
RF-501, Square, AccGyrRotVecMagField, 4, 1.00, 0.96, 39, 777, 776, 1, 3, 36, 0.00, 0.08, 0.07
RF-501, Square, AccGyrRotVecMagField, 5, 0.99, 0.94, 49, 767, 763, 4, 6, 43, 0.01, 0.12, 0.11
RF-501, Square, AccGyrRotVecMagField, 6, 1.00, 0.99, 55, 761, 761, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Square, AccGyrRotVecMagField, 7, 0.99, 0.96, 48, 768, 766, 2, 4, 44, 0.00, 0.08, 0.08
RF-501, Square, AccGyrRotVecMagField, 8, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 9, 1.00, 0.99, 40, 776, 776, 0, 1, 39, 0.00, 0.03, 0.02
RF-501, Square, AccGyrRotVecMagField, 10, 1.00, 0.96, 42, 774, 774, 0, 3, 39, 0.00, 0.07, 0.07
RF-501, Square, AccGyrRotVecMagField, 11, 1.00, 1.00, 43, 773, 772, 1, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 14, 0.99, 0.96, 61, 755, 753, 2, 5, 56, 0.00, 0.08, 0.08
RF-501, Square, AccGyrRotVecMagField, 15, 0.99, 0.94, 73, 743, 741, 2, 8, 65, 0.00, 0.11, 0.10
